H2O2_uM,fold_enhancement,k2_eff_Minv_sinv,t5_seconds,t5_minutes
0.004923882631706732,1,10.0,1041724.5540593062,17362.075900988435
0.00503896262506515,1,10.0,1017933.6145976554,16965.560243294258
0.005156732244854974,1,10.0,994686.0133901159,16578.1002231686
0.005277254352483532,1,10.0,971969.3416598616,16199.48902766436
0.0054005932785423745,1,10.0,949771.4740221039,15829.524567035065
0.0055268148571446145,1,10.0,928080.5620120022,15468.009366866703
0.005655986461065002,1,10.0,906885.0277603427,15114.750462672378
0.00578817703770128,1,10.0,886173.5578136571,14769.559296894286
0.005923457145875794,1,10.0,865935.0970955117,14432.25161825853
0.006061898993497572,1,10.0,846158.8430056561,14102.647383427602
0.006203576476104281,1,10.0,826834.2396539893,13780.570660899823
0.00634856521630521,1,10.0,807950.9722261728,13465.84953710288
0.006496942604146125,1,10.0,789498.9614779261,13158.316024632102
0.006648787838417277,1,10.0,771468.358355089,12857.805972584816
0.006804181968927093,1,10.0,753849.5387365231,12564.158978942052
0.00696320793976389,1,10.0,736633.0982970737,12277.21830495123
0.0071259506335683955,1,10.0,719809.847487884,11996.830791464734
0.007292496916841444,1,10.0,703370.8066313032,11722.846777188386
0.007462935686310145,1,10.0,687307.2011278608,11455.120018797681
0.007637357916378012,1,10.0,671610.456772677,11193.507612877951
0.00781585670768409,1,10.0,656272.1951788347,10937.869919647246
0.007998527336796724,1,10.0,641284.2293052995,10688.070488421658
0.008185467307069021,1,10.0,626638.5590869487,10443.975984782479
0.008376776400682925,1,10.0,612327.3671644004,10205.456119406674
0.008572556731909308,1,10.0,598343.0147113926,9972.38357852321
0.008772912801613356,1,10.0,584678.0373574173,9744.633955956955
0.008977951553033332,1,10.0,571325.141203512,9522.085686725199
0.00918778242886332,1,10.0,558277.1989290173,9304.619982150289
0.009402517429670132,1,10.0,545527.2459872494,9092.120766454156
0.009622271173675154,1,10.0,533068.4768880764,8884.474614801273
0.009847160957933764,1,10.0,520894.24156537285,8681.570692756215
0.010077306820944617,1,10.0,508998.0418274344,8483.300697123907
0.010312831606721848,1,10.0,497373.5278884791,8289.55879814132
0.010553861030365229,1,10.0,486014.49497933657,8100.241582988942
0.01080052374516254,1,10.0,474914.8800355575,7915.2480005926245
0.01105295141126022,1,10.0,464068.7584611601,7734.479307686002
0.011311278765939214,1,10.0,453470.3409662764,7557.839016104607
0.011575643695533036,1,10.0,443113.9704770312,7385.232841283853
0.011846187309026824,1,10.0,432994.1191159873,7216.568651933122
0.012123054013376527,1,10.0,423105.3852515527,7051.756420859211
0.012406391590588319,1,10.0,413442.4906147769,6890.708176912948
0.012696351276599729,1,10.0,404000.27748198604,6733.3379580331
0.012993087842004172,1,10.0,394773.70592176827,6579.561765362804
0.013296759674662127,1,10.0,385757.85110483284,6429.29751841388
0.013607528864243332,1,10.0,376947.9006752989,6282.465011254982
0.013925561288744647,1,10.0,368339.152182027,6138.98586970045
0.014251026703029992,1,10.0,359927.0105686127,5998.783509476879
0.014584098829439862,1,10.0,351706.98572069826,5861.783095344971
0.014924955450518291,1,10.0,343674.690069305,5727.911501155084
0.015273778503907124,1,10.0,335825.83624889835,5597.097270814973
0.015630754179458174,1,10.0,328156.23480893753,5469.270580148959
0.01599607301861488,1,10.0,320661.7919776921,5344.363199628202
0.01636993001611702,1,10.0,313338.5074771227,5222.3084579520455
0.016752524724082174,1,10.0,306182.47238767054,5103.0412064611755
0.01714406135851972,1,10.0,299189.86706181173,4986.497784363529
0.017544748908334597,1,10.0,292356.95908525545,4872.615984754258
0.017954801246878305,1,10.0,285680.10128471145,4761.335021411857
0.01837443724610725,1,10.0,279155.72978115245,4652.595496352541
0.018803880893409165,1,10.0,272780.3620875363,4546.339368125605
0.0192433614111598,1,10.0,266550.59524997574,4442.509920832929
0.019693113379074218,1,10.0,260463.104031354,4341.0517338559
0.020153376859417354,1,10.0,254514.63913642857,4241.910652273809
0.020624397525140926,1,10.0,248702.0254774695,4145.0337579578245
0.02110642679101555,1,10.0,243022.16047950278,4050.369341325046
0.02159972194782717,1,10.0,237472.01242426384,3957.8668737377307
0.022104546299710193,1,10.0,232048.61883196884,3867.4769805328137
0.022621169304690263,1,10.0,226749.08488004396,3779.1514146673994
0.02314986671851161,1,10.0,221570.5818579694,3692.8430309661567
0.02369092074182632,1,10.0,216510.34565740734,3608.505760956789
0.02424462017082331,1,10.0,211565.67529681674,3526.094588280279
0.024811260551377706,1,10.0,206733.93147976272,3445.565524662712
0.025391144336803468,1,10.0,202012.5351861474,3366.87558643579
0.025984581049292473,1,10.0,197398.96629561874,3289.982771593646
0.02659188744512691,1,10.0,192890.76224241583,3214.846037373597
0.027213387683753087,1,10.0,188485.51670093485,3141.425278348914
0.02784941350080644,1,10.0,184180.878301316,3069.6813050219334
0.02850030438518105,1,10.0,179974.54937436007,2999.575822906001
0.02916640776023707,1,10.0,175864.28472511235,2931.071412085206
0.029848079169243275,1,10.0,171847.890434455,2864.131507240917
0.030545682465154315,1,10.0,167923.2226880659,2798.7203781344315
0.03125959000482285,1,10.0,164088.18663212427,2734.8031105354044
0.031990182847750674,1,10.0,160340.73525515082,2672.345587585847
0.032737850959485774,1,10.0,156678.8682953802,2611.31447158967
0.033502993419772295,1,10.0,153100.63117309113,2551.6771862181854
0.03428601863556583,1,10.0,149604.11394731796,2493.401899121966
0.035087344559027143,1,10.0,146187.45029638906,2436.4575049398177
0.03590739891061055,1,10.0,142848.81652174905,2380.8136086958175
0.03674661940736688,1,10.0,139586.43057452905,2326.440509575484
0.03760545399658176,1,10.0,136398.55110435048,2273.309185072508
0.03848436109487433,1,10.0,133283.47652985266,2221.3912754975445
0.03938380983288489,1,10.0,130239.54413044482,2170.659068840747
0.04030428030568051,1,10.0,127265.1291588037,2121.0854859800615
0.04124626382901348,1,10.0,124358.64397363867,2072.644066227311
0.04221026320156903,1,10.0,121518.53719226256,2025.3089532043762
0.04319679297334174,1,10.0,118743.29286251754,1979.054881041959
0.044206379720285294,1,10.0,116031.42965361006,1933.857160893501
0.04523956232538058,1,10.0,113381.50006542768,1889.691667757128
0.046296892266272684,1,10.0,110792.08965591365,1846.5348275985607
0.04737893390963144,1,10.0,108261.81628608449,1804.3636047680748
0.04848626481239078,1,10.0,105789.3293822923,1763.1554897048716
0.04961947603002898,1,10.0,103373.30921533439,1722.8884869222397
0.050779172432054036,1,10.0,101012.46619602648,1683.541103267108
0.05196597302486197,1,10.0,98705.54018686504,1645.0923364477505
0.05318051128214197,1,10.0,96451.2998294074,1607.5216638234567
0.05442343548300272,1,10.0,94248.54188701532,1570.8090314502554
0.05569540905800136,1,10.0,92096.0906026089,1534.934843376815
0.05699711094326075,1,10.0,89992.79707108632,1499.879951184772
0.05832923594286212,1,10.0,87937.53862607805,1465.6256437679674
0.05969249509970739,1,10.0,85929.21824070645,1432.1536373451077
0.061087616075050394,1,10.0,83966.76394202908,1399.4460657004847
0.06251534353689711,1,10.0,82049.12823885678,1367.485470647613
0.06397643955748424,1,10.0,80175.28756263848,1336.2547927106414
0.06547168402004742,1,10.0,78344.241721115,1305.7373620185833
0.0670018750350959,1,10.0,76555.01336445124,1275.9168894075206
0.06856782936641738,1,10.0,74806.64746355906,1246.7774577259843
0.07017038286703836,1,10.0,73098.21080033602,1218.3035133389337
0.07181039092537356,1,10.0,71428.79146954561,1190.4798578257603
0.07348872892180387,1,10.0,69797.49839207249,1163.291639867875
0.07520629269592408,1,10.0,68203.46083929557,1136.7243473215929
0.0769639990247115,1,10.0,66645.82796832242,1110.7637994720403
0.07876278611187063,1,10.0,65123.768367838355,1085.3961394639725
0.08060361408861345,1,10.0,63636.46961432784,1060.607826905464
0.08248746552614582,1,10.0,62183.13783842988,1036.385630640498
0.08441534596012994,1,10.0,60762.99730119785,1012.7166216866309
0.08638828442740452,1,10.0,59375.289980036985,989.5881663339497
0.08840733401525062,1,10.0,58019.275164096995,966.9879194016165
0.09047357242349294,1,10.0,56694.22905890631,944.9038176484386
0.09258810253973945,1,10.0,55399.444400035245,923.3240733339208
0.09475205302806548,1,10.0,54134.230075582156,902.2371679263692
0.0969665789314552,1,10.0,52897.910757282,881.6318459547
0.09923286228832545,1,10.0,51689.826540038375,861.4971090006396
0.10155211276345691,1,10.0,50509.33258968911,841.8222098281518
0.1039255682936713,1,10.0,49355.79879881605,822.5966466469342
0.10635449574860112,1,10.0,48228.60945041455,803.8101575069091
0.10884019160690077,1,10.0,47127.16288924509,785.4527148207515
0.11138398264826183,1,10.0,46050.87120069056,767.5145200115094
0.11398722666160525,1,10.0,44999.1598969465,749.9859982824416
0.11665131316981961,1,10.0,43971.46761038035,732.8577935063391
0.11937766417144356,1,10.0,42967.24579389156,716.120763231526
0.1221677348996793,1,10.0,41985.95842811621,699.7659738019369
0.1250230145991456,1,10.0,41027.08173531845,683.7846955886408
0.12794502732078733,1,10.0,40090.1038998152,668.1683983302534
0.13093533273536123,1,10.0,39174.524794786725,652.9087465797787
0.1339955269659337,1,10.0,38279.85571532631,637.9975952554385
0.1371272434398401,1,10.0,37405.61911758532,623.4269852930886
0.14033215376054847,1,10.0,36551.3483638777,609.1891393979618
0.14361196859990774,1,10.0,35716.587473603875,595.276457893398
0.14696843861124476,1,10.0,34900.8908798641,581.6815146644017
0.15040335536380253,1,10.0,34103.823191630276,568.3970531938379
0.15391855229902052,1,10.0,33324.95896134867,555.4159826891445
0.15751590570916243,1,10.0,32563.882457850686,542.7313742975115
0.16119733573881556,1,10.0,31820.187444450046,530.3364574075008
0.16496480740980207,1,10.0,31093.47696210675,518.2246160351125
0.16882033167003627,1,10.0,30383.363117544788,506.3893852924131
0.17276596646690348,1,10.0,29689.46687620722,494.824447936787
0.17680381784572086,1,10.0,29011.417859940753,483.52363099901254
0.18093604107387168,1,10.0,28348.85414930064,472.48090248834404
0.18516484179121542,1,10.0,27701.42209037009,461.69036817283484
0.18949247718738235,1,10.0,27068.776105992045,451.14626843320076
0.1939212572065831,1,10.0,26450.578511312022,440.84297518853367
0.19845354578058033,1,10.0,25846.499333533142,430.774988892219
0.2030917620904739,1,10.0,25256.21613578807,420.93693559646783
0.2078383818579755,1,10.0,24679.41384503339,411.32356408388983
0.2126959386668692,1,10.0,24115.784583873832,401.92974306456387
0.21766702531534593,1,10.0,23565.02750622848,392.7504584371414
0.22275429519995565,1,10.0,23026.848636748888,383.78081061248145
0.2279604637318982,1,10.0,22500.96071390522,375.01601189842035
0.23328830978641582,1,10.0,21987.08303665602,366.451383944267
0.2387406771860647,1,10.0,21484.941314619242,358.08235524365404
0.24432047621864916,1,10.0,20994.267521665595,349.9044586944266
0.25003068519063215,1,10.0,20514.799752855444,341.91332921425743
0.25587435201685893,1,10.0,20046.282084642462,334.1047014107077
0.2618545958474233,1,10.0,19588.46443827093,326.4744073045155
0.26797460873256895,1,10.0,19141.102446291778,319.01837410486297
0.27423765732649524,1,10.0,18703.95732212774,311.7326220354623
0.28064708463098387,1,10.0,18276.79573261732,304.61326221028867
0.28720631177978284,1,10.0,17859.3896734693,297.6564945578217
0.29391883986468903,1,10.0,17451.51634756193,290.8586057926988
0.3007882518043096,1,10.0,17052.95804602155,284.2159674336925
0.307818214256508,1,10.0,16663.502032016648,277.7250338669441
0.3150124795755328,1,10.0,16282.940427206668,271.38234045344444
0.3223748878149027,1,10.0,15911.070100783267,265.1845016797211
0.32990936877709426,1,10.0,15547.692561046148,259.1282093507691
0.337619944111134,1,10.0,15192.613849455061,253.21023082425103
0.34551072945922184,1,10.0,14845.644437101151,247.4274072850192
0.35358593665351834,1,10.0,14506.599123542996,241.77665205904992
0.36184987596427426,1,10.0,14175.296937953022,236.2549489658837
0.3703069584005141,1,10.0,13851.561042521142,230.8593507086857
0.37896169806447233,1,10.0,13535.218638065133,225.58697730108554
0.387818714561072,1,10.0,13226.100871796154,220.4350145299359
0.3968827354637166,1,10.0,12924.042747190715,215.40071245317858
0.406158598837698,1,10.0,12628.883035921519,210.48138393202532
0.4156512558225988,1,10.0,12340.464191798981,205.67440319664968
0.4253657732750392,1,10.0,12058.632266678545,200.9772044446424
0.4353073364731892,1,10.0,11783.236828288504,196.38728047147507
0.4454812518844989,1,10.0,11514.130879934208,191.9021813322368
0.45589294999810687,1,10.0,11251.170782036346,187.5195130339391
0.46654798822344684,1,10.0,10994.216175461108,183.23693625768513
0.4774520538566131,1,10.0,10743.129906601014,179.05216511001692
0.48861096711603264,1,10.0,10497.777954167314,174.96296590278857
0.500030684249109,1,10.0,10258.029357653759,170.96715596089598
0.5117173007114609,1,10.0,10023.756147434427,167.06260245724044
0.5236770544204655,1,10.0,9794.833276457952,163.2472212742992
0.5359163290848515,1,10.0,9571.13855350157,159.51897589169283
0.5484416576121027,1,10.0,9352.552577949664,155.87587629916106
0.5612597255954966,1,10.0,9138.958676061851,152.31597793436418
0.5743773748826587,1,10.0,8930.242838696327,148.8373806449388
0.5878016072274912,1,10.0,8726.293660455922,145.43822767426536
0.6015395880274833,1,10.0,8527.002280223505,142.11670467039175
0.6155986501483515,1,10.0,8332.262323055704,138.87103871759507
0.6299862978380693,1,10.0,8141.969843403631,135.69949739006051
0.644710210732387,1,10.0,7956.0232696301955,132.60038782716993
0.6597782479539547,1,10.0,7774.323349794686,129.57205582991142
0.6751984523072495,1,10.0,7596.773098675519,126.6128849779253
0.6909790545715646,1,10.0,7423.277746002667,123.72129576671112
0.7071284778942997,1,10.0,7253.7446858727435,120.89574476454573
0.7236553422869649,1,10.0,7088.083427318949,118.13472378864915
0.7405684692262442,1,10.0,6926.205546010147,115.43675910016913
0.757876886362593,1,10.0,6768.024637053016,112.80041061755027
0.7755898323389002,1,10.0,6613.456268871967,110.22427114786612
0.7937167617217559,1,10.0,6462.417938142507,107.70696563570846
0.812267350047972,1,10.0,6314.829025753802,105.24715042923003
0.8312514989890633,1,10.0,6170.610753776871,102.84351256294785
0.850679341636417,1,10.0,6029.686143415657,100.49476905692762
0.8705612479099856,1,10.0,5891.979973918413,98.19966623197355
0.8909078300934142,1,10.0,5757.418742427298,95.95697904045497
0.9117299484984921,1,10.0,5625.93062474523,93.7655104124205
0.933038717262036,1,10.0,5497.4454369984405,91.62409061664067
0.9548455102782303,1,10.0,5371.89459817477,89.53157663624617
0.9771619672696181,1,10.0,5249.211093517494,87.4868515586249
1.0,1,10.0,5129.329438755059,85.48882397925098
0.001,3,30.0,1709776.479585019,28496.274659750317
0.0010233717986325214,3,30.0,1670728.5483826164,27845.47580637694
0.0010472898382363574,3,30.0,1632572.395111074,27209.5399185179
0.0010717668854455034,3,30.0,1595287.6533168063,26588.127555280105
0.0010968160052731402,3,30.0,1558854.4216759799,25980.907027932997
0.0011224505680853059,3,30.0,1523253.2533718464,25387.554222864106
0.0011486842567375547,3,30.0,1488465.1457146765,24807.75242857794
0.0011755310738783677,3,30.0,1454471.529998815,24241.192166646917
0.001203005349423324,3,30.0,1421254.2615912908,23687.571026521513
0.001231121748203892,3,30.0,1388795.6102468714,23146.593504114524
0.0012598952777950257,3,30.0,1357078.2506442454,22617.970844070758
0.0012893412965257157,3,30.0,1326085.25313834,22101.420885639
0.0013194755216767086,3,30.0,1295800.0747238873,21596.667912064786
0.0013503140378698722,3,30.0,1266206.5502053145,21103.44250342191
0.0013818733056536335,3,30.0,1237288.883568299,20621.481392804984
0.0014141701702890211,3,30.0,1209031.6395484312,20150.527325807187
0.0014472218707411344,3,30.0,1181419.7353923547,19690.32892320591
0.001481046048880677,3,30.0,1154438.4328071426,19240.64054678571
0.0015156607589006013,3,30.0,1128073.3300934846,18801.222168224744
0.0015510844769528404,3,30.0,1102310.3544585365,18371.83924097561
0.001587336111010212,3,30.0,1077135.7545043714,17952.26257507286
0.0016244350109588654,3,30.0,1052536.0928879383,17542.268214798973
0.0016624009789266137,3,30.0,1028498.2391486531,17141.637319144218
0.0017012542798525857,3,30.0,1005009.3626998382,16750.156044997304
0.0017410156523040153,3,30.0,982056.925980157,16367.615433002617
0.0017817063195457324,3,30.0,959628.6777615221,15993.81129602537
0.0018233480008684386,3,30.0,937712.6466097933,15628.544110163222
0.001865962923181746,3,30.0,916297.134494824,15271.618908247066
0.0019095738328781004,3,30.0,895370.7105464744,14922.845175774573
0.0019542040079740513,3,30.0,874922.2049531904,14582.03674921984
0.001999877270535287,3,30.0,854940.7029999298,14249.011716665496
0.002046617999391994,3,30.0,835415.5392422801,13923.592320704667
0.0020944511431514688,3,30.0,816336.291813597,13605.604863559949
0.002143402233514859,3,30.0,797692.776862158,13294.8796143693
0.0021934973989050557,3,30.0,779475.0431153923,12991.250718589872
0.002244763378413224,3,30.0,761673.3665682058,12694.556109470095
0.002297227536071156,3,30.0,744278.2452926594,12404.637421544323
0.0023509178754572845,3,30.0,727280.3943661558,12121.339906102598
0.002405863054644067,3,30.0,710670.7409154552,11844.512348590919
0.0024620924014946304,3,30.0,694440.4192739018,11574.006987898365
0.0025196359293170136,3,30.0,678580.7662492258,11309.679437487097
0.002578524352884276,3,30.0,663083.3164994171,11051.388608323618
0.0026387891048289293,3,30.0,647939.7980142345,10798.996633570576
0.002700462352420682,3,30.0,633142.1276998672,10552.368794997787
0.002763577014736163,3,30.0,618682.4070644728,10311.373451074547
0.0028281667802300295,3,30.0,604552.9180022242,10075.881966703737
0.0028942661247167516,3,30.0,590746.1186736403,9845.768644560672
0.0029619103297725594,3,30.0,577254.6394800245,9620.910658000408
0.003031135501567576,3,30.0,564071.2791298161,9401.187985496936
0.0031019785901381,3,30.0,551189.0007947799,9186.483346579664
0.0031744774091091873,3,30.0,538600.9283540032,8976.682139233388
0.0032486706558783746,3,30.0,526300.3427236394,8771.672378727324
0.003324597932270945,3,30.0,514280.67827050475,8571.344637841747
0.003402299765678064,3,30.0,502535.51930756104,8375.591988459351
0.0034818176306889667,3,30.0,491058.5966694345,8184.309944490576
0.0035631939712285916,3,30.0,479843.7843661616,7997.396406102694
0.003646472223212745,3,30.0,468885.09631333785,7814.751605222297
0.003731696837732755,3,30.0,458176.6831369447,7636.278052282412
0.0038189133047818466,3,30.0,447712.82905116625,7461.880484186104
0.003908168177536264,3,30.0,437487.94880748296,7291.4658134580495
0.00399950909720367,3,30.0,427496.58471346926,7124.943078557821
0.004092984818452434,3,30.0,417733.4037196574,6962.223395327624
0.004188645235435271,3,30.0,408193.1945729332,6803.219909548887
0.004286541408420934,3,30.0,398870.8650349567,6647.847750582612
0.004386725591048495,3,30.0,389761.43916409335,6496.023986068222
0.004489251258218608,3,30.0,380860.05465942225,6347.667577657037
0.004594173134636486,3,30.0,372161.9602654146,6202.699337756911
0.00470154722402213,3,30.0,363662.51323587075,6061.041887264512
0.004811430839003264,3,30.0,355357.17685577634,5922.619614262939
0.004923882631706732,3,30.0,347241.51801976876,5787.358633662812
0.00503896262506515,3,30.0,339311.2048658851,5655.186747764751
0.005156732244854974,3,30.0,331562.004463372,5526.033407722866
0.005277254352483532,3,30.0,323989.7805532872,5399.82967588812
0.0054005932785423745,3,30.0,316590.49134070135,5276.508189011689
0.0055268148571446145,3,30.0,309360.18733733403,5156.0031222889
0.005655986461065002,3,30.0,302295.0092534476,5038.250154224126
0.00578817703770128,3,30.0,295391.1859378857,4923.1864322980955
0.005923457145875794,3,30.0,288645.03236517054,4810.750539419509
0.006061898993497572,3,30.0,282052.9476685521,4700.882461142535
0.006203576476104281,3,30.0,275611.4132179964,4593.523553633274
0.00634856521630521,3,30.0,269316.9907420576,4488.616512367627
0.006496942604146125,3,30.0,263166.320492642,4386.105341544034
0.006648787838417277,3,30.0,257156.11945169634,4285.935324194939
0.006804181968927093,3,30.0,251283.17957884108,4188.052992980684
0.00696320793976389,3,30.0,245544.3660990246,4092.40610165041
0.0071259506335683955,3,30.0,239936.6158292947,3998.9435971549115
0.007292496916841444,3,30.0,234456.9355437677,3907.6155923961282
0.007462935686310145,3,30.0,229102.40037595364,3818.373339599227
0.007637357916378012,3,30.0,223870.15225755904,3731.1692042926506
0.00781585670768409,3,30.0,218757.39839294492,3645.9566398824154
0.007998527336796724,3,30.0,213761.4097684332,3562.69016280722
0.008185467307069021,3,30.0,208879.51969564956,3481.325328260826
0.008376776400682925,3,30.0,204109.1223881335,3401.8187064688914
0.008572556731909308,3,30.0,199447.67157046415,3324.127859507736
0.008772912801613356,3,30.0,194892.6791191391,3248.2113186523184
0.008977951553033332,3,30.0,190441.71373450398,3174.028562241733
0.00918778242886332,3,30.0,186092.39964300575,3101.5399940500956
0.009402517429670132,3,30.0,181842.41532908313,3030.7069221513857
0.009622271173675154,3,30.0,177689.49229602545,2961.4915382670906
0.009847160957933764,3,30.0,173631.4138551243,2893.856897585405
0.010077306820944617,3,30.0,169666.0139424781,2827.7668990413017
0.010312831606721848,3,30.0,165791.17596282638,2763.1862660471065
0.010553861030365229,3,30.0,162004.83165977887,2700.0805276629812
0.01080052374516254,3,30.0,158304.9600118525,2638.4160001975415
0.01105295141126022,3,30.0,154689.58615372004,2578.1597692286673
0.011311278765939214,3,30.0,151156.78032209215,2519.2796720348692
0.011575643695533036,3,30.0,147704.65682567706,2461.744280427951
0.011846187309026824,3,30.0,144331.37303866242,2405.522883977707
0.012123054013376527,3,30.0,141035.12841718423,2350.585473619737
0.012406391590588319,3,30.0,137814.16353825896,2296.9027256376494
0.012696351276599729,3,30.0,134666.759160662,2244.4459860110337
0.012993087842004172,3,30.0,131591.2353072561,2193.1872551209353
0.013296759674662127,3,30.0,128585.9503682776,2143.0991728046265
0.013607528864243332,3,30.0,125649.30022509962,2094.1550037516604
0.013925561288744647,3,30.0,122779.71739400899,2046.328623233483
0.014251026703029992,3,30.0,119975.67018953756,1999.5945031589592
0.014584098829439862,3,30.0,117235.66190689942,1953.9276984483236
0.014924955450518291,3,30.0,114558.23002310167,1909.3038337183611
0.015273778503907124,3,30.0,111941.94541629947,1865.6990902716577
0.015630754179458174,3,30.0,109385.41160297916,1823.090193382986
0.01599607301861488,3,30.0,106887.26399256405,1781.4543998760676
0.01636993001611702,3,30.0,104446.16915904089,1740.7694859840149
0.016752524724082174,3,30.0,102060.82412922352,1701.0137354870587
0.01714406135851972,3,30.0,99729.95568727057,1662.1659281211762
0.017544748908334597,3,30.0,97452.31969508514,1624.2053282514191
0.017954801246878305,3,30.0,95226.70042823716,1587.1116738039527
0.01837443724610725,3,30.0,93051.90992705082,1550.865165450847
0.018803880893409165,3,30.0,90926.7873625121,1515.4464560418683
0.0192433614111598,3,30.0,88850.19841665859,1480.8366402776433
0.019693113379074218,3,30.0,86821.034677118,1447.0172446186334
0.020153376859417354,3,30.0,84838.2130454762,1413.9702174246033
